Air_temperature_K,Process_temperature_K,Rotational_speed_rpm,Torque_Nm,Air_temperature_K_rolling_mean,Air_temperature_K_rolling_std,Air_temperature_K_rolling_min,Air_temperature_K_rolling_max,Air_temperature_K_change,Process_temperature_K_rolling_mean,Process_temperature_K_rolling_std,Process_temperature_K_rolling_min,Process_temperature_K_rolling_max,Process_temperature_K_change,Rotational_speed_rpm_rolling_mean,Rotational_speed_rpm_rolling_std,Rotational_speed_rpm_rolling_min,Rotational_speed_rpm_rolling_max,Rotational_speed_rpm_change,Torque_Nm_rolling_mean,Torque_Nm_rolling_std,Torque_Nm_rolling_min,Torque_Nm_rolling_max,Torque_Nm_change,temperature_difference,power_consumption,load_signal,ambient_temperature,load_density,humidity,maintenance_due,shift_Morning,shift_Night,ambient_difference,load_stress,load_density_interaction,temperature_humidity_interaction,torque_speed_ratio,maintenance_load_interaction,rpm_std_10,torque_std_10,load_density_mean_10,Type_L,Type_M,Machine_Status_Code
299.0,310.1,2053.0,19.7,298.96,0.0516397780126032,298.9,299.0,0.0,310.04,0.0516397781003474,310.0,310.1,0.1000000000000227,1616.1,261.17148474602203,1341.0,2053.0,484.0,37.6,12.882805077570264,19.5,58.9,-14.599999999999998,11.100000000000025,4235.296248035032,40444.1,299.0,0.1969999999999999,67.62549963933765,1.0,1.0,0.0,0.0,40444.1,3.880899999999998,20970.667438158605,0.0095957135898638,0.1969999999999999,261.17148474602203,12.882805077570264,0.3759999999999999,0.0,0.0,1
300.9,312.1,1711.0,28.8,300.99,0.0737864787576074,300.9,301.1,0.0,312.19,0.056764621315877,312.1,312.3,-0.0999999999999659,1527.7,163.33336734693236,1264.0,1811.0,-100.0,38.45,9.96730767169468,23.2,59.0,5.600000000000001,11.200000000000044,5160.254429080451,49276.8,300.9,0.288,42.408886516473686,1.0,0.0,1.0,0.0,49276.8,8.2944,13235.813481791438,0.0168322618351742,0.288,163.33336734693236,9.96730767169468,0.3844999999999999,1.0,0.0,1
297.2,308.0,1869.0,25.4,297.22,0.0918936584274463,297.0,297.3,-0.1000000000000227,308.09000000000003,0.0316227767948039,308.0,308.1,-0.1000000000000227,1617.3,145.97339940321748,1429.0,1869.0,315.0,36.36,9.259133628777535,25.4,54.0,-17.0,10.800000000000011,4971.31904689356,47472.6,297.2,0.254,60.31983523262296,0.0,1.0,0.0,0.0,47472.6,6.4516,18578.50925164787,0.0135901551631816,0.0,145.97339940321748,9.259133628777535,0.3635999999999999,1.0,0.0,2
300.4,311.4,1604.0,31.7,300.4,0.0666666667006272,300.3,300.5,0.0,311.41,0.0737864788096413,311.3,311.5,0.0,1531.3,110.8041816298712,1352.0,1704.0,252.0,40.77,8.756337387540713,29.7,57.3,-25.6,11.0,5324.664444618316,50846.8,300.4,0.317,52.24810423796161,0.0,0.0,0.0,0.0,50846.8,10.0489,16270.059659701245,0.0197630922693143,0.0,110.8041816298712,8.756337387540713,0.4077,0.0,1.0,0
298.4,308.0,1571.0,37.4,298.52000000000004,0.0632455532024215,298.4,298.6,-0.1000000000000227,308.1,0.0942809041633447,308.0,308.2,-0.1000000000000227,1506.7,105.8217053979634,1325.0,1662.0,-91.0,40.91,10.232459246057228,28.6,59.5,8.799999999999997,9.600000000000025,6152.8510999576565,58755.4,298.4,0.374,70.74279871002045,1.0,0.0,0.0,0.0,58755.4,13.9876,21788.782002686297,0.0238064926798066,0.374,105.8217053979634,10.232459246057228,0.4091,1.0,0.0,0
301.7,310.7,1861.0,21.8,301.66,0.0516397779795565,301.6,301.7,0.0999999999999659,310.63,0.0483045892584714,310.6,310.7,0.0,1522.9,214.4468077014245,1222.0,1861.0,70.0,43.12,17.439597344994908,21.8,70.0,-2.0,9.0,4248.459521253573,40569.8,301.7,0.218,75.73843406735125,0.0,0.0,0.0,0.0,40569.8,4.7524,23531.93146472604,0.0117141321869899,0.0,214.4468077014245,17.439597344994908,0.4311999999999999,0.0,1.0,1
297.9,309.1,1338.0,49.6,297.92999999999995,0.0483045892750513,297.9,298.0,0.0,309.05,0.1080123450326665,308.9,309.2,0.1000000000000227,1507.6,133.44178922328007,1290.0,1731.0,-190.0,40.48,6.862749691875243,28.7,49.8,12.1,11.200000000000044,6949.705604565197,66364.8,297.9,0.496,36.15316934986135,1.0,0.0,1.0,0.0,66364.8,24.6016,11174.944646042144,0.0370702541105851,0.496,133.44178922328007,6.862749691875243,0.4048,0.0,1.0,0
297.4,308.5,1501.0,44.9,297.33,0.0483045891548844,297.3,297.4,0.0999999999999659,308.36,0.0699205898811257,308.3,308.5,0.1000000000000227,1541.7,245.44066945439675,1301.0,2151.0,-164.0,39.53,11.083827056672352,17.7,55.2,16.0,11.100000000000025,7057.577424313959,67394.9,297.4,0.449,51.180473471703536,0.0,0.0,0.0,0.0,67394.9,20.1601,15789.17606602054,0.0299133910725983,0.0,245.44066945439675,11.083827056672352,0.3953,1.0,0.0,0
300.7,310.8,1519.0,43.9,300.76,0.0516397779929704,300.7,300.8,-0.1000000000000227,310.81,0.0737864788041413,310.7,310.9,-0.0999999999999659,1505.1,80.28899191184888,1398.0,1618.0,-38.0,38.39,5.570447817625656,30.5,45.3,12.299999999999995,10.100000000000025,6983.142622374903,66684.09999999999,300.7,0.439,83.41491573300846,0.0,1.0,0.0,0.0,66684.09999999999,19.2721,25925.35580981903,0.0289005924950435,0.0,80.28899191184888,5.570447817625656,0.3838999999999999,1.0,0.0,0
297.9,309.1,1543.0,36.6,297.85,0.0527046277835503,297.8,297.9,0.0999999999999659,309.03000000000003,0.0823272603195466,308.9,309.1,0.1000000000000227,1521.8,141.64807721171772,1340.0,1871.0,-33.0,42.94,10.978787627865689,25.6,64.2,-8.399999999999999,11.200000000000044,5913.922506676641,56473.8,297.9,0.366,84.93471265152218,0.0,0.0,0.0,0.0,56473.8,13.3956,26253.319680585508,0.0237200259235102,0.0,141.64807721171772,10.978787627865689,0.4293999999999999,1.0,0.0,0
303.9,313.3,1507.0,34.3,303.78000000000003,0.0788810637929543,303.6,303.9,0.0999999999999659,313.14,0.1173787791458869,312.9,313.3,0.1000000000000227,1507.6,92.5277135661352,1381.0,1732.0,-24.0,40.8,6.212532137184943,29.6,52.4,-5.100000000000001,9.400000000000034,5412.974614110726,51690.1,303.9,0.3429999999999999,84.89423541142303,0.0,0.0,0.0,0.0,51690.1,11.764899999999995,26597.36395439884,0.0227604512275894,0.0,92.5277135661352,6.212532137184943,0.408,0.0,1.0,1
299.4,308.7,1525.0,39.0,299.3,0.0471404520793389,299.2,299.4,0.0999999999999659,308.62,0.0788810637764318,308.5,308.7,0.0,1520.5,127.83518034302146,1393.0,1821.0,66.0,40.29,9.114877947619512,26.1,54.2,3.3999999999999986,9.300000000000011,6228.207435741764,59475.0,299.4,0.39,54.458230825674,0.0,1.0,0.0,0.0,59475.0,15.21,16811.255855885564,0.0255737704917865,0.0,127.83518034302146,9.114877947619512,0.4029,1.0,0.0,0
301.8,311.5,1443.0,43.3,301.72,0.0632455532299606,301.6,301.8,0.1000000000000227,311.18,0.1316561177601913,311.1,311.5,0.1999999999999886,1522.9,86.37830231666992,1399.0,1680.0,-141.0,38.23,4.072413971535444,29.2,43.3,4.5,9.699999999999989,6543.089267411069,62481.9,301.8,0.433,52.07740584615881,0.0,0.0,1.0,0.0,62481.9,18.7489,16222.11192107847,0.0300069300069092,0.0,86.37830231666992,4.072413971535444,0.3823,1.0,0.0,0
302.2,311.3,1749.0,29.2,302.28000000000003,0.1229272594314268,302.2,302.5,0.0,311.39,0.1197219000057809,311.2,311.6,0.0,1547.4,208.3411731858194,1333.0,1987.0,91.0,42.010000000000005,14.471999785025488,19.9,66.7,-1.8000000000000007,9.100000000000025,5348.121669765121,51070.8,302.2,0.292,56.370756009385474,0.0,0.0,0.0,0.0,51070.8,8.526399999999999,17548.2163457217,0.0166952544310939,0.0,208.3411731858194,14.471999785025488,0.4201,0.0,0.0,1
300.2,311.4,1331.0,49.8,300.21000000000004,0.0737864787716358,300.1,300.3,0.0,311.56,0.1577621275849122,311.4,311.8,0.0,1446.8,83.97724559532595,1331.0,1571.0,-152.0,43.47,6.584670750226299,31.2,53.5,5.399999999999999,11.199999999999989,6941.223304400503,66283.8,300.2,0.498,57.52985645518,0.0,0.0,0.0,0.0,66283.8,24.8004,17914.79730014305,0.0374154770848704,0.0,83.97724559532595,6.584670750226299,0.4347,1.0,0.0,0
303.6,312.4,1388.0,41.9,303.71,0.0875595035934695,303.6,303.8,0.0,312.4,0.0816496581713303,312.3,312.5,0.0999999999999659,1635.3,248.69394399095407,1388.0,2168.0,-780.0,35.74,11.287082095130856,17.7,53.7,24.2,8.799999999999955,6090.207742445078,58157.2,303.6,0.419,41.8608615805033,0.0,1.0,0.0,0.0,58157.2,17.556099999999997,13077.333157749228,0.0301873198847044,0.0,248.69394399095407,11.287082095130856,0.3574,1.0,0.0,1
300.6,310.5,1470.0,37.7,300.65,0.0527046277159478,300.6,300.7,-0.0999999999999659,310.63,0.125166555744538,310.5,310.9,-0.1000000000000227,1593.6,127.87250594938948,1469.0,1830.0,-250.0,37.32,7.798689348573736,26.2,52.7,7.400000000000002,9.899999999999975,5803.4641089764245,55419.00000000001,300.6,0.377,61.15780315720559,0.0,1.0,0.0,0.0,55419.00000000001,14.2129,18989.497880312338,0.0256462585033839,0.0,127.87250594938948,7.798689348573736,0.3731999999999999,1.0,0.0,0
302.4,311.8,1557.0,31.5,302.49,0.0737864787532292,302.4,302.6,-0.1000000000000227,312.05,0.1354006401233122,311.8,312.2,-0.1999999999999886,1613.8,177.6487170419896,1454.0,2052.0,-85.0,33.19,8.192062554014806,18.9,47.6,2.3999999999999986,9.400000000000034,5136.032749721273,49045.5,302.4,0.315,45.39440276315722,0.0,0.0,0.0,0.0,49045.5,9.9225,14153.97478155242,0.0202312138728193,0.0,177.6487170419896,8.192062554014806,0.3319,0.0,1.0,0
299.1,310.6,1332.0,48.0,299.0400000000001,0.0516397780266027,299.0,299.1,0.0,310.48,0.0918936584109617,310.4,310.6,0.1000000000000227,1576.2,183.4743699933126,1332.0,1981.0,-139.0,37.36,9.718847668319654,21.2,56.8,9.6,11.5,6695.362263330567,63936.0,299.1,0.48,55.42093537493463,0.0,1.0,0.0,0.0,63936.0,23.04,17213.7425274547,0.0360360360360089,0.0,183.4743699933126,9.718847668319654,0.3736,0.0,0.0,0
298.3,310.0,1460.0,47.6,298.35,0.0527046276700681,298.3,298.4,0.0,310.1,0.0471404520830121,310.0,310.2,-0.1000000000000227,1541.9,169.175418492824,1335.0,1926.0,-63.0,40.36,9.505694199910993,23.7,57.8,1.7000000000000028,11.699999999999989,7277.604101795876,69496.0,298.3,0.476,62.75413007188256,0.0,0.0,0.0,0.0,69496.0,22.6576,19453.7803222836,0.032602739726005,0.0,169.175418492824,9.505694199910993,0.4035999999999999,1.0,0.0,0
300.5,310.5,1536.0,36.2,300.53000000000003,0.0483045892069664,300.5,300.6,0.0,310.59000000000003,0.0567646213097162,310.5,310.7,-0.1000000000000227,1508.9,172.52919237688852,1339.0,1950.0,168.0,42.14,9.265971196923736,20.3,52.9,-13.4,10.0,5822.753487869467,55603.2,300.5,0.362,70.75823672692188,0.0,1.0,0.0,0.0,55603.2,13.1044,21970.43250370924,0.0235677083333179,0.0,172.52919237688852,9.265971196923736,0.4214,1.0,0.0,0
298.5,309.3,1488.0,43.7,298.51000000000005,0.0994428926520401,298.3,298.6,0.0,309.31,0.1370320319987161,309.1,309.5,-0.0999999999999659,1514.6,115.8602606591186,1360.0,1721.0,128.0,41.040000000000006,8.339491058278773,29.4,60.9,-17.199999999999996,10.800000000000011,6809.464908508949,65025.600000000006,298.5,0.437,60.52023443595157,0.0,1.0,0.0,0.0,65025.600000000006,19.0969,18718.908511039823,0.0293682795698727,0.0,115.8602606591186,8.339491058278773,0.4103999999999999,0.0,1.0,1
300.4,310.8,1491.0,35.9,300.43,0.0674948558070478,300.3,300.5,0.0,310.78,0.0632455532807003,310.7,310.9,0.0,1523.2,128.9985357367322,1348.0,1728.0,143.0,39.91,10.27882937563098,26.3,56.0,-20.1,10.400000000000034,5605.323860314516,53526.9,300.4,0.359,70.94389901970675,1.0,0.0,1.0,0.0,53526.9,12.8881,22049.363815324858,0.024077800134122,0.359,128.9985357367322,10.27882937563098,0.3991,0.0,1.0,0
303.5,313.0,1482.0,38.5,303.48,0.0421637021656465,303.4,303.5,0.0,312.98,0.0632455533269171,312.9,313.1,0.0,1500.7,222.57086262331785,1307.0,1902.0,89.0,43.41,12.999611105294209,21.6,59.5,-13.1,9.5,5974.995067862428,57057.0,303.5,0.385,44.03879774203634,0.0,0.0,0.0,0.0,57057.0,14.8225,13784.143693257374,0.0259784075573373,0.0,222.57086262331785,12.999611105294209,0.4341,1.0,0.0,0
298.9,309.3,1632.0,32.5,298.64,0.1349897115423419,298.4,298.9,0.0999999999999659,309.16,0.1074967699778926,308.9,309.3,0.1000000000000227,1552.2,242.5694860355597,1306.0,2035.0,326.0,39.65,12.14644438142748,19.6,54.5,-22.0,10.400000000000034,5554.3358115467545,53040.0,298.9,0.325,48.01056839678768,0.0,1.0,0.0,0.0,53040.0,10.5625,14849.66880512643,0.0199142156862623,0.0,242.5694860355597,12.14644438142748,0.3964999999999999,0.0,1.0,1
300.1,310.3,1345.0,57.1,300.04,0.0843274043073301,299.9,300.2,0.1000000000000227,310.21,0.0737864788028067,310.1,310.3,0.1000000000000227,1475.5,136.37305859703548,1288.0,1714.0,-98.0,46.28,13.549071308887836,28.7,69.6,-1.6000000000000014,10.199999999999989,8042.4248333123105,76799.5,300.1,0.5710000000000001,51.207720148108656,0.0,1.0,0.0,0.0,76799.5,32.6041,15889.755561958116,0.0424535315984814,0.0,136.37305859703548,13.549071308887836,0.4628,0.0,1.0,0
301.7,311.1,1578.0,40.5,301.73,0.0483045891839354,301.7,301.8,-0.1000000000000227,311.12,0.0788810638454346,311.0,311.2,0.0,1473.3,98.21523982219814,1298.0,1639.0,183.0,43.38,9.12296248180612,30.0,58.1,-4.100000000000001,9.400000000000034,6692.534829942337,63909.0,301.7,0.405,77.12360642966789,0.0,0.0,0.0,0.0,63909.0,16.4025,23993.153960269683,0.0256653992395274,0.0,98.21523982219814,9.12296248180612,0.4338,0.0,1.0,1
300.3,309.5,1665.0,31.4,300.49,0.1100504934625836,300.3,300.6,-0.0999999999999659,309.65,0.097182531600133,309.5,309.8,0.0,1545.1,217.4996551721381,1319.0,1934.0,316.0,38.36,9.658985453969818,22.8,50.4,-19.0,9.199999999999989,5474.853517410932,52281.0,300.3,0.314,76.38397036017702,1.0,0.0,0.0,0.0,52281.0,9.8596,23640.83882647479,0.0188588588588475,0.314,217.49965517213812,9.658985453969818,0.3836,0.0,1.0,1
297.4,309.3,1516.0,43.0,297.5,0.0816496580927695,297.4,297.6,0.0,309.39,0.0994428926026903,309.3,309.5,0.0,1576.1,120.32590004742234,1365.0,1759.0,-243.0,37.45,8.250151513760175,24.8,52.4,18.2,11.900000000000034,6826.47139674038,65188.0,297.4,0.43,39.51592801495365,0.0,1.0,0.0,0.0,65188.0,18.49,12222.276535025165,0.028364116094968,0.0,120.32590004742234,8.250151513760175,0.3744999999999999,0.0,0.0,0
299.2,308.7,1325.0,51.0,299.19,0.031622776601674,299.1,299.2,0.0,308.55,0.070710678120444,308.5,308.7,0.0999999999999659,1518.6,120.67697930149242,1325.0,1742.0,-42.0,41.64,7.928037448055992,28.9,55.0,3.3999999999999986,9.5,7076.43745221101,67575.0,299.2,0.51,55.56136813158302,0.0,0.0,0.0,0.0,67575.0,26.01,17151.79434221968,0.0384905660377068,0.0,120.67697930149242,7.928037448055992,0.4164,1.0,0.0,1
302.0,310.4,1895.0,23.2,301.98,0.0421637021393395,301.9,302.0,0.0,310.43,0.0674948558068371,310.3,310.5,0.0,1598.5,161.79771321004185,1370.0,1895.0,431.0,34.93,9.464090024931158,23.2,51.7,-24.000000000000004,8.399999999999977,4603.899314080722,43964.0,302.0,0.2319999999999999,69.96894328666106,0.0,0.0,0.0,0.0,43964.0,5.382399999999998,21718.35999617959,0.012242744063318,0.0,161.79771321004185,9.464090024931158,0.3492999999999999,1.0,0.0,2
297.2,308.6,1284.0,51.3,297.25,0.0527046278086147,297.2,297.3,0.0,308.63,0.0674948558644266,308.5,308.7,0.0,1525.0,158.20591364140049,1284.0,1774.0,-490.0,39.03,9.757168305063445,23.0,51.3,28.3,11.400000000000034,6897.806493927893,65869.2,297.2,0.513,70.09724122872942,0.0,1.0,0.0,0.0,65869.2,26.3169,21632.00864318589,0.0399532710280062,0.0,158.20591364140049,9.757168305063445,0.3903,0.0,1.0,0
302.6,312.0,1496.0,45.0,302.66,0.1173787790876836,302.5,302.8,0.1000000000000227,312.01,0.1286683938187892,311.8,312.2,0.1000000000000227,1649.7,220.5448052235852,1448.0,2023.0,44.0,36.02,12.222456563410066,19.1,50.3,-2.3999999999999986,9.399999999999975,7049.733914655497,67320.0,302.6,0.45,35.32447606934986,0.0,0.0,1.0,0.0,67320.0,20.25,11021.236533637157,0.0300802139037232,0.0,220.5448052235852,12.222456563410066,0.3602,0.0,1.0,0
303.6,312.4,1480.0,50.7,303.65,0.0849836585759866,303.6,303.8,0.0,312.38,0.0632455533040982,312.3,312.5,0.0,1673.8,289.6514380346718,1388.0,2232.0,-752.0,34.62,12.160847923653344,16.8,53.7,33.900000000000006,8.799999999999955,7857.751545158791,75036.0,303.6,0.507,70.77420898871947,1.0,0.0,1.0,0.0,75036.0,25.7049,22109.86288807596,0.0342567567567336,0.507,289.6514380346718,12.160847923653344,0.3461999999999999,0.0,0.0,0
298.1,309.2,1460.0,45.8,297.99,0.0994428926585797,297.9,298.1,0.0,309.15000000000003,0.1178511302521811,309.0,309.3,-0.1000000000000227,1503.8,126.93200279414388,1332.0,1752.0,-292.0,41.46,7.733936758066841,25.2,51.0,20.6,11.099999999999966,7002.40058534141,66868.0,298.1,0.4579999999999999,84.53662181878883,0.0,1.0,0.0,0.0,66868.0,20.976399999999995,26138.723466369505,0.0313698630136771,0.0,126.93200279414388,7.733936758066841,0.4145999999999999,0.0,1.0,0
300.5,309.8,1461.0,52.5,300.57000000000005,0.0674948557730983,300.5,300.7,0.0,309.78000000000003,0.0421637021849793,309.7,309.8,0.0,1528.9,125.8168421864769,1341.0,1688.0,91.0,41.06,10.700072689265072,28.6,55.9,-3.3999999999999986,9.300000000000011,8032.267017065704,76702.5,300.5,0.525,54.17545122463695,0.0,1.0,0.0,0.0,76702.5,27.5625,16783.55478939253,0.0359342915810842,0.0,125.8168421864769,10.700072689265072,0.4105999999999999,1.0,0.0,0
299.6,310.2,1512.0,44.0,299.56000000000006,0.0516397780215022,299.5,299.6,0.0,310.08000000000004,0.0918936584003192,309.9,310.2,0.0999999999999659,1558.8,200.16260056930136,1359.0,2057.0,57.0,40.370000000000005,12.200733129156143,20.4,61.1,-2.1000000000000014,10.599999999999966,6966.795868600725,66528.0,299.6,0.44,51.22821421277382,0.0,0.0,0.0,0.0,66528.0,19.36,15890.992048802438,0.0291005291005098,0.0,200.16260056930136,12.200733129156143,0.4037,1.0,0.0,0
296.2,307.0,2119.0,18.3,296.26,0.0966091783105692,296.1,296.4,-0.1000000000000227,306.99,0.1595131481883127,306.7,307.2,-0.1000000000000227,1633.8,211.0070035699176,1409.0,2119.0,345.0,33.23,8.881822885972056,18.3,48.6,-7.599999999999998,10.800000000000011,4060.791248103631,38777.7,296.2,0.183,68.91965732029536,0.0,0.0,1.0,0.0,38777.7,3.3489,21158.33479733068,0.0086361491269425,0.0,211.0070035699176,8.881822885972056,0.3323,0.0,1.0,2
303.2,311.5,1544.0,42.5,303.32000000000005,0.078881063787331,303.2,303.4,0.0,311.67,0.1159501809138178,311.5,311.8,0.0,1506.9,239.30289964347816,1301.0,2133.0,37.0,41.88,10.814167662017358,18.3,61.0,3.299999999999997,8.300000000000011,6871.710330952074,65620.0,303.2,0.425,35.9232952446618,0.0,1.0,0.0,0.0,65620.0,18.0625,11190.10646871215,0.0275259067357334,0.0,239.30289964347816,10.814167662017358,0.4187999999999999,1.0,0.0,1
296.2,307.3,1881.0,24.3,296.26,0.0516397779544579,296.2,296.3,0.0,307.23,0.0483045891616008,307.2,307.3,0.1000000000000227,1466.8,177.08742348217632,1291.0,1881.0,366.0,45.760000000000005,13.504748136200892,24.3,68.3,-12.2,11.100000000000025,4786.561982935946,45708.3,296.2,0.243,59.22364045165963,0.0,0.0,1.0,0.0,45708.3,5.9049,18199.424710795003,0.0129186602870744,0.0,177.08742348217632,13.504748136200892,0.4575999999999999,1.0,0.0,1
302.5,311.4,1559.0,37.6,302.36,0.0843274042725441,302.2,302.5,0.1000000000000227,311.07,0.1567021236685995,310.9,311.4,0.1999999999999886,1522.8,200.57849668728736,1330.0,2034.0,53.0,42.39,13.36923915395172,19.7,67.6,-3.199999999999996,8.899999999999977,6138.504493506265,58618.4,302.5,0.376,61.214299168737554,0.0,0.0,0.0,0.0,58618.4,14.1376,19062.132761144872,0.0241180243745836,0.0,200.57849668728736,13.36923915395172,0.4238999999999999,1.0,0.0,1
302.3,310.2,1443.0,54.6,302.46,0.1349897115443775,302.3,302.6,0.0,310.17,0.0674948557989988,310.1,310.3,0.0999999999999659,1652.4,234.4265817312967,1379.0,2157.0,-245.0,35.3,11.412663531747963,17.2,54.6,24.200000000000003,7.899999999999977,8250.639122416731,78787.8,302.3,0.546,79.86482942666473,0.0,0.0,0.0,0.0,78787.8,29.8116,24774.0700881514,0.0378378378378116,0.0,234.4265817312967,11.412663531747963,0.353,0.0,0.0,0
297.3,308.6,1471.0,50.7,297.4,0.0816496580933172,297.3,297.5,0.0,308.77,0.1337493509846231,308.6,308.9,0.0,1526.2,104.78952449765345,1390.0,1696.0,-115.0,41.440000000000005,6.80721839095982,30.9,50.7,13.0,11.300000000000011,7809.96792089769,74579.7,297.3,0.507,53.20764095523028,1.0,1.0,0.0,0.0,74579.7,25.7049,16419.877998784068,0.0344663494221383,0.507,104.78952449765345,6.80721839095982,0.4144,0.0,1.0,1
297.1,307.8,1538.0,34.3,297.1,0.0666666667826898,297.0,297.2,0.0,307.89,0.0737864788188191,307.8,308.0,-0.0999999999999659,1493.2,68.17754599409672,1342.0,1609.0,196.0,40.79,4.586804745983625,34.3,49.1,-14.800000000000004,10.699999999999989,5524.323129729459,52753.4,297.1,0.3429999999999999,73.00236029804887,0.0,0.0,0.0,0.0,52753.4,11.764899999999995,22470.126499739443,0.0223016905071376,0.0,68.17754599409672,4.586804745983625,0.4078999999999999,0.0,1.0,1
298.0,308.8,1790.0,27.2,298.04,0.0966091783077405,297.9,298.2,0.0,308.78000000000003,0.1549193338540653,308.5,309.0,0.1000000000000227,1483.9,175.71027289262264,1268.0,1790.0,161.0,44.4,13.16223554129176,26.6,69.4,-7.099999999999998,10.800000000000011,5098.595437265994,48688.0,298.0,0.272,48.53668662108662,0.0,1.0,0.0,0.0,48688.0,7.3984,14988.12882859155,0.0151955307262484,0.0,175.71027289262264,13.16223554129176,0.444,1.0,0.0,1
300.1,309.7,1680.0,33.8,300.2,0.0816496581261421,300.1,300.3,-0.0999999999999659,309.75,0.0971825316219867,309.6,309.9,0.0,1522.8,106.94941691181046,1410.0,1680.0,267.0,41.92,7.598362396668791,30.1,55.0,-9.200000000000005,9.599999999999966,5946.40657471476,56783.99999999999,300.1,0.3379999999999999,65.8419188392121,0.0,0.0,1.0,0.0,56783.99999999999,11.424399999999997,20391.242264503988,0.0201190476190356,0.0,106.94941691181046,7.598362396668791,0.4191999999999999,1.0,0.0,1
301.5,310.6,1453.0,44.0,301.43,0.0823272602562045,301.3,301.5,0.0,310.46000000000004,0.0699205899478657,310.4,310.6,0.1000000000000227,1495.4,72.34055263511615,1372.0,1600.0,-147.0,39.760000000000005,4.126661281633564,32.8,45.3,11.200000000000005,9.100000000000025,6694.943384310088,63932.0,301.5,0.44,43.145805238264536,0.0,0.0,0.0,0.0,63932.0,19.36,13401.087107004963,0.0302821748107155,0.0,72.34055263511615,4.126661281633564,0.3975999999999999,1.0,0.0,1
298.9,310.0,1487.0,36.6,298.95,0.0527046277319554,298.9,299.0,-0.1000000000000227,310.04,0.0516397781003474,310.0,310.1,0.0,1530.9,226.74187477785475,1323.0,2049.0,146.0,41.77,11.78342055601853,19.5,58.9,-22.3,11.100000000000025,5699.288896583387,54424.2,298.9,0.366,68.71050801938239,0.0,0.0,1.0,0.0,54424.2,13.3956,21300.25748600854,0.0246133154001179,0.0,226.74187477785475,11.78342055601853,0.4176999999999999,0.0,1.0,0
300.6,312.3,1532.0,37.2,300.52,0.0632455532361429,300.4,300.6,0.0,312.01,0.144913767499161,311.9,312.3,0.1000000000000227,1446.6,142.5554083310913,1293.0,1779.0,224.0,46.06,9.468567884203653,27.7,59.5,-17.5,11.699999999999989,5968.020732171458,56990.4,300.6,0.372,82.64347601790419,0.0,0.0,1.0,0.0,56990.4,13.838400000000002,25809.55756039148,0.0242819843341878,0.0,142.5554083310913,9.468567884203653,0.4606,1.0,0.0,0
302.0,310.5,1841.0,23.6,302.01,0.0316227766064446,302.0,302.1,0.0,310.48,0.1032795559229676,310.4,310.7,0.1000000000000227,1572.6,216.79954899501865,1294.0,1978.0,230.0,41.260000000000005,14.039009145156143,22.0,62.4,-12.0,8.5,4549.82203253693,43447.600000000006,302.0,0.236,57.74675358987223,0.0,1.0,0.0,0.0,43447.600000000006,5.5696,17930.366989655326,0.0128191200434476,0.0,216.79954899501865,14.039009145156143,0.4125999999999999,0.0,0.0,1
303.1,311.2,1628.0,35.2,303.17,0.0948683298136432,303.1,303.3,0.0,311.23999999999995,0.1505545305674778,311.0,311.4,0.0,1569.6,147.5971996120923,1349.0,1854.0,2.0,39.93,11.850836819960591,22.6,59.1,2.9000000000000057,8.099999999999966,6001.028398985176,57305.600000000006,303.1,0.352,69.2272216515662,0.0,0.0,0.0,0.0,57305.600000000006,12.3904,21543.5113779674,0.0216216216216083,0.0,147.5971996120923,11.850836819960591,0.3993,1.0,0.0,1
300.1,309.2,1427.0,37.6,300.17,0.0483045891553033,300.1,300.2,-0.0999999999999659,309.28000000000003,0.0788810637922169,309.2,309.4,-0.1000000000000227,1441.0,81.06376091283066,1326.0,1558.0,85.0,44.24,6.728083762194959,35.6,55.9,-11.1,9.099999999999966,5618.759404896369,53655.2,300.1,0.376,64.3377398345694,0.0,0.0,1.0,0.0,53655.2,14.1376,19893.22915684885,0.026348983882252,0.0,81.06376091283066,6.728083762194959,0.4424,1.0,0.0,0
300.4,311.4,1355.0,56.2,300.31000000000006,0.0567646212617836,300.2,300.4,0.0999999999999659,311.37,0.0674948558500608,311.3,311.5,0.0,1474.0,124.32663073979936,1332.0,1750.0,-31.0,43.120000000000005,10.358657141626752,27.3,60.5,8.100000000000001,11.0,7974.514072117212,76151.0,300.4,0.562,83.00942150049627,0.0,0.0,1.0,0.0,76151.0,31.58440000000001,25849.13385525454,0.0414760147601169,0.0,124.32663073979936,10.358657141626752,0.4311999999999999,0.0,1.0,0
298.5,308.0,1624.0,29.8,298.47,0.0483045891540966,298.4,298.5,0.0,307.95,0.0527046276744488,307.9,308.0,0.0,1567.5,207.900216450104,1260.0,1948.0,163.0,37.82,12.246886225576793,21.4,54.2,-22.1,9.5,5067.933492966959,48395.2,298.5,0.298,43.23273441280148,1.0,0.0,0.0,0.0,48395.2,8.8804,13315.682199142855,0.0183497536945699,0.298,207.900216450104,12.246886225576793,0.3782,1.0,0.0,1
